نوع العقار,الغرض,المدينة,الحي,الواجهة,المساحة,سعر المتر,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
فيلا,سكني, الرياض , حي البيان ,شرقية,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
فيلا,سكني, الدرعية, العيينة ,جنوبية,405,0,7,2,5,0,1,1,1,0,1,1,0,0,1,0,2030000
أرض,سكني, حريملاء, الرياض ,شمالية,379,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564710
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,5850,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210000
أرض,تجاري وسكني, الرياض , حي النسيم الغربي ,شرقية,1250,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8125000
أرض,تجاري وسكني, حريملاء, الرياض ,جنوبية شرقية,235,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429815
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية غربية,2000,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730000
أرض,تجاري وسكني, الرياض , حي اليرموك ,شرقية,450,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575000
فيلا,سكني, الرياض, حي النخيل ,جنوبية شرقية,1825,0,7,2,5,30,1,1,1,1,1,1,1,1,1,0,20000000
فيلا,سكني, الرياض , حي الروابي ,جنوبية,462,0,7,2,5,20,1,1,1,1,1,1,0,0,1,0,3000000
أرض,تجاري وسكني, الرياض , حي الشفا ,جنوبية غربية,971,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999289
أرض,تجاري وسكني, الرياض , حي لبن ,جنوبية شرقية,400,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000
فيلا,سكني, امارة منطقة الرياض, الرياض ,جنوبية,469,0,6,5,5,0,1,1,1,0,1,1,0,0,1,1,1830000
فيلا,سكني, الرياض , حي ظهرة البديعة ,جنوبية,275,0,6,3,5,15,1,1,1,1,1,1,0,0,1,1,1700000
أرض,سكني, حريملاء, الرياض ,غربية,750,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000
أرض,سكني, الرياض , حي النرجس ,جنوبية,360,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000
أرض,سكني, حريملاء, الرياض ,جنوبية,375,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787500
أرض,تجاري, الرياض , حي الرمال ,شمالية,375,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549750
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,360,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207000
أرض,سكني, امارة منطقة الرياض, الرياض ,ثلاث شوارع,1225,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062500
فيلا,سكني, الرياض , حي النهضة ,شرقية,300,0,5,2,5,25,1,1,1,1,0,1,0,0,1,0,2150000
أرض,تجاري, الرياض , حي القادسية ,جنوبية شرقية,306,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826200
أرض,تجاري وسكني, الرياض , حي القادسية ,أربع شوارع,10000,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000000
فيلا,سكني, الرياض , حي الربوة ,شمالية,1601,0,4,2,4,20,1,1,1,1,1,1,1,0,1,0,6564100
فيلا,سكني, الرياض , حي قرطبة ,شمالية,225,0,5,2,5,0,1,1,1,0,1,1,0,0,1,0,2450000
أرض,تجاري وسكني, الرياض , حي النظيم ,جنوبية شرقية,2500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000
فيلا,سكني, الرياض , حي ظهرة لبن ,شمالية,450,0,4,2,4,0,1,1,1,0,1,1,0,0,1,0,2300000
فيلا,سكني, الرياض , حي الرمال ,شمالية,225,0,3,1,5,0,1,1,0,1,0,1,0,0,1,0,2350000
أرض,سكني, الرياض , حي عريض ,جنوبية,405,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405000
أرض,تجاري, الرياض , حي قرطبة ,شرقية,800,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400000
أرض,سكني, الرياض , حي النرجس ,جنوبية,550,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025000
أرض,سكني, الرياض , ضاحية نمار ,غربية,375,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499875
فيلا,سكني, الرياض , حي طويق ,جنوبية,300,0,5,3,5,30,1,1,0,0,0,0,1,0,1,0,1330000
فيلا,سكني, الرياض , حي الجنادرية ,شمالية,270,0,5,2,5,15,1,1,1,0,0,1,0,0,1,0,1000000
أرض,سكني, الرياض , ضاحية نمار ,شرقية,864,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100736
فيلا,سكني, الرياض , حي العليا ,شرقية,260,0,5,3,5,0,1,0,1,0,1,1,0,0,1,1,2800000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شمالية,361,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902500
فيلا,سكني, الرياض , حي العزيزية ,جنوبية,608,0,7,3,5,20,1,1,1,0,1,1,0,0,1,0,1700000
أرض,سكني, حريملاء, الرياض ,جنوبية,360,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532800
أرض,سكني, الرياض , حي ظهرة لبن ,جنوبية غربية,400,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,جنوبية,1089,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216906
أرض,سكني, الرياض , حي المهدية ,غربية,450,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305000
فيلا,سكني, الرياض , حي الحمراء ,جنوبية,580,0,7,4,5,0,1,1,1,1,1,1,1,0,1,1,5400000
أرض,سكني, حريملاء, الرياض ,شرقية,375,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489750
فيلا,سكني, الرياض , حي الخليج ,شرقية,325,0,5,2,5,20,1,1,0,0,1,0,0,0,1,0,2000000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,400,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
فيلا,سكني, الرياض , حي ظهرة لبن ,شمالية,200,0,6,2,5,20,1,1,0,0,0,0,0,0,0,0,1200000
أرض,تجاري وسكني, الرياض , حي البرية ,شمالية غربية,671,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469700
أرض,تجاري وسكني, الرياض , حي الخير ,غربية,750,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000
أرض,سكني, حريملاء, الرياض ,جنوبية,450,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669600
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,810,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649620
فيلا,سكني, الرياض , حي العليا ,شمالية غربية,900,0,7,3,5,0,1,1,1,1,1,1,0,0,1,0,6000000
أرض,تجاري وسكني, الرياض , حي الجنادرية ,جنوبية,375,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
فيلا,سكني, الرياض , حي النسيم الغربي ,ثلاث شوارع,765,0,7,4,5,0,1,1,0,0,0,1,0,0,0,0,2750000
أرض,سكني, الرياض , حي النرجس ,شمالية,3493,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21656600
أرض,سكني, الرياض , حي النرجس ,شمالية غربية,900,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320000
فيلا,سكني, الرياض , حي الشفا ,شمالية,300,0,5,4,5,18,1,1,1,0,1,1,0,0,1,0,1200000
أرض,تجاري وسكني, رماح, الرياض ,شرقية,750,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125000
أرض,سكني, العيينة , حي الوادي ,شرقية,625,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875000
أرض,سكني, حريملاء, الرياض ,شرقية,375,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581250
أرض,تجاري, الرياض , حي النرجس ,شمالية شرقية,452,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649976
أرض,سكني, الرياض , حي النخيل ,جنوبية,900,13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11999700
فيلا,سكني, الرياض , حي القدس ,شمالية,900,0,5,5,5,0,1,1,0,0,1,1,1,0,1,0,4700000
أرض,تجاري, الرياض , حي الرمال ,ثلاث شوارع,1200,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080000
أرض,سكني, الرياض , حي المهدية ,غربية,537,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342500
فيلا,سكني, الرياض , حي المعيزلة ,شرقية,600,0,6,4,5,0,1,1,1,1,0,1,0,0,1,0,3200000
أرض,سكني, الرياض , حي المهدية ,شمالية,670,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665310
فيلا,سكني, الرياض , حي السلام ,شرقية,500,0,7,2,5,20,0,1,1,0,0,1,0,0,1,0,1850000
أرض,سكني, حريملاء, الرياض ,جنوبية,375,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529875
فيلا,سكني, الرياض , حي الخليج ,جنوبية غربية,246,0,7,1,5,0,1,1,1,0,1,1,0,0,1,1,2300000
فيلا,سكني, الرياض , حي النرجس ,شمالية,813,0,5,3,5,25,1,1,1,1,1,1,1,0,1,1,14000000
أرض,سكني, حريملاء, الرياض ,جنوبية غربية,960,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099200
أرض,سكني, الرياض , حي عرقة ,غربية,1400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360000
أرض,سكني, الرياض , حي عريض ,جنوبية,486,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404054
فيلا,سكني, الرياض , حي الرمال ,شمالية شرقية,404,0,6,2,5,0,1,0,0,1,1,1,0,1,1,1,2100000
فيلا,سكني, الرياض , حي العريجاء الغربي ,شمالية,200,0,5,3,5,20,1,1,0,0,1,1,0,0,1,0,900000
أرض,سكني, الرياض , حي الرمال ,ثلاث شوارع,1080,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240000
فيلا,سكني, الرياض , حي العارض ,غربية,900,0,6,2,5,0,1,0,1,1,0,1,0,0,1,0,8000000
أرض,سكني, الرياض , حي المغرزات ,جنوبية شرقية,1050,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400000
أرض,سكني, حريملاء, الرياض ,شرقية,375,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543750
أرض,تجاري وسكني, الرياض , حي الرمال ,شمالية,1250,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375000
فيلا,سكني, الرياض , حي المهدية ,جنوبية,704,0,4,4,4,0,1,1,1,0,1,1,0,0,0,0,2300000
أرض,سكني, الرياض , حي المحمدية ,أربع شوارع,3500,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500000
أرض,تجاري وسكني, الرياض , حي الملك عبدالله ,أربع شوارع,8217,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24651000
أرض,سكني, حريملاء, الرياض ,جنوبية شرقية,833,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249500
أرض,سكني, الرياض , حي الخير ,غربية,400,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
أرض,سكني, الرياض , حي الرمال ,جنوبية غربية,1930,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5404000
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شرقية,918,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285200
أرض,سكني, الرياض , حي النرجس ,غربية,399,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334150
أرض,تجاري وسكني, حريملاء, ملهم ,غربية,630,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800100
أرض,سكني, حريملاء, الرياض ,غربية,375,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375000
فيلا,سكني, الرياض , حي الدار البيضاء ,شرقية,375,0,5,1,1,15,0,0,0,0,0,0,0,0,0,0,1300000
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,450,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274950
فيلا,سكني, الرياض , حي الملقا ,شرقية,375,0,4,2,5,0,1,1,1,1,1,1,0,0,1,1,4300000
فيلا,سكني, الرياض , حي المونسية ,جنوبية,580,0,7,4,5,0,1,1,1,1,1,1,1,0,1,1,5500000
أرض,سكني, حريملاء, الرياض ,غربية,450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000
أرض,سكني, الرياض , حي اليرموك ,شمالية,300,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080000
أرض,سكني, امارة منطقة الرياض, الرياض ,غربية,403,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015000
أرض,سكني, الرياض , حي المهدية ,شمالية,675,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025000
فيلا,سكني, الرياض , حي الخليج ,غربية,324,0,5,2,4,0,1,1,1,1,1,1,0,0,1,0,2200000
فيلا,سكني, الرياض , حي العارض ,شمالية,204,0,4,3,5,0,1,1,1,0,1,0,0,0,1,1,2000000
فيلا,سكني, الدرعية, العيينة ,شرقية,535,0,4,1,5,0,1,1,1,0,1,1,0,0,1,0,1900000
أرض,سكني, الرياض , حي المونسية ,شمالية,2825,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12430000
أرض,تجاري, الرياض, الرياض ,شرقية,375,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562500
أرض,تجاري وسكني, الرياض , حي الرمال ,جنوبية,900,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610000
أرض,سكني, حريملاء, الرياض ,شرقية,405,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649620
فيلا,سكني, الرياض , حي الملقا ,شرقية,525,0,5,3,5,0,1,1,1,1,0,1,1,1,1,1,9000000
أرض,تجاري وسكني, الرياض , حي الرمال ,ثلاث شوارع,2246,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8984000
أرض,تجاري وسكني, الرياض , حي الرمال ,جنوبية,2400,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920000
أرض,تجاري, الرياض , حي المهدية ,غربية,409,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051130
أرض,سكني, حريملاء, الرياض ,شمالية,500,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860000
أرض,سكني, حريملاء, الرياض ,شرقية,435,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131500
أرض,سكني, الرياض , حي المهدية ,شمالية,460,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173000
أرض,سكني, الرياض , حي السعادة ,غربية,744,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339200
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,450,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239850
أرض,سكني, الرياض , حي الجنادرية ,ثلاث شوارع,3562,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11042200
أرض,سكني, الرياض , حي المهدية ,غربية,350,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032500
أرض,سكني, الرياض , حي النرجس ,شمالية,455,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184000
فيلا,سكني, الرياض , حي ظهرة البديعة ,جنوبية شرقية,234,0,6,2,5,20,1,1,1,0,0,1,0,0,1,1,1790000
أرض,سكني, الرياض , حي النرجس ,شمالية شرقية,450,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745000
أرض,سكني, الرياض , حي المهدية ,شمالية,300,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000200
أرض,تجاري وسكني, الرياض , حي الروضة ,غربية,900,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399600
أرض,تجاري وسكني, الرياض , حي ديراب ,جنوبية,750,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
أرض,تجاري وسكني, الرياض , حي عرقة ,غربية,1400,5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8199800
فيلا,سكني, امارة منطقة الرياض, الرياض ,شرقية,390,0,4,2,4,0,1,1,1,0,1,1,0,0,1,0,1900000
أرض,سكني, امارة منطقة الرياض, الرياض ,شرقية,507,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608400
أرض,تجاري وسكني, الرياض , ضاحية نمار ,شمالية,450,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000
فيلا,سكني, امارة منطقة الرياض, الرياض ,جنوبية,274,0,4,3,5,15,1,1,1,1,0,1,1,0,1,1,2600000
فيلا,سكني, الرياض , حي النرجس ,شمالية,225,0,7,3,5,0,1,0,0,0,0,0,0,0,1,1,3000000
فيلا,سكني, الرياض , حي الشفا ,شمالية,450,0,6,1,5,0,1,1,1,0,1,1,0,0,1,0,850000
أرض,سكني, الرياض , حي الخير ,غربية,437,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750329
أرض,سكني, حريملاء, الرياض ,شمالية,375,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549750
أرض,تجاري, امارة منطقة الرياض, الرياض ,شمالية,361,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155200
أرض,تجاري وسكني, الرياض , حي النرجس ,جنوبية,480,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304000
فيلا,سكني, الرياض , حي الرمال ,شمالية شرقية,404,0,6,2,5,0,1,0,0,1,1,1,0,1,1,1,2500000
أرض,سكني, الرياض , حي ضاحية نمار ,غربية,444,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499944
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,412,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636800
أرض,سكني, الدرعية, العيينة ,ثلاث شوارع,674,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022000
أرض,تجاري وسكني, الرياض , حي عريض ,غربية,450,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395000
أرض,سكني, الرياض , حي غرناطة ,شرقية,700,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
فيلا,سكني, الرياض , حي العليا ,غربية,210,0,4,1,5,12,1,1,1,0,0,1,0,0,1,0,2400000
فيلا,سكني, الرياض , حي الملقا ,شمالية,450,0,6,3,5,20,1,1,1,1,0,0,0,0,1,1,4800000
أرض,سكني, الرياض , حي عرقة ,غربية,653,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134400
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,308,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601600
أرض,سكني, الرياض , حي النرجس ,جنوبية,900,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188000
فيلا,سكني, الرياض , حي نمار ,غربية,319,0,7,2,5,0,1,1,1,0,1,1,0,0,1,0,1200000
أرض,سكني, حريملاء, الرياض ,شمالية,1627,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440500
أرض,سكني, الرياض , حي الرمال ,جنوبية,372,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153200
فيلا,سكني, الرياض , حي العارض ,شرقية,335,0,5,5,5,0,1,1,1,0,1,1,0,0,1,0,3150000
فيلا,سكني, الرياض , حي النهضة ,غربية,417,0,5,1,4,0,0,1,0,1,1,1,0,0,1,0,2500000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,614,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736800
أرض,سكني, الرياض , حي البديعة ,جنوبية شرقية,626,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149962
فيلا,سكني, الرياض , حي بدر ,غربية,300,0,6,3,5,20,1,1,1,0,1,1,0,0,1,1,1050000
أرض,سكني, امارة منطقة الرياض, الرياض ,جنوبية,900,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340000
أرض,سكني, الرياض , حي الرمال ,شمالية شرقية,420,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764000
فيلا,سكني, امارة منطقة الرياض, الرياض ,شمالية,390,0,4,3,5,0,0,1,1,1,0,1,0,0,1,0,3200000
أرض,سكني, الدرعية, العيينة ,شمالية,3903,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757500
فيلا,سكني, الرياض , حي الروضة ,شرقية,335,0,1,0,5,0,0,1,1,1,0,0,0,0,0,0,2000000
أرض,تجاري وسكني, حريملاء, الرياض ,غربية,750,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304250
أرض,تجاري وسكني, امارة منطقة الرياض, الرياض ,شمالية,900,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503100
فيلا,سكني, الرياض , حي المونسية ,غربية,250,0,5,2,4,0,1,1,1,0,1,1,0,0,1,1,1900000
أرض,سكني, الرياض , حي الروضة ,جنوبية,900,5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200200
أرض,سكني, امارة منطقة الرياض, الرياض ,شمالية,765,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284580
أرض,تجاري, الرياض , حي الندوة ,جنوبية,1280,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840000
أرض,سكني, الرياض , ضاحية نمار ,غربية,2227,19780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44050060
فيلا,سكني, الرياض , حي الريان ,جنوبية,390,0,5,2,5,15,1,0,1,0,1,1,0,0,1,0,3000000
أرض,تجاري, الرياض , حي المغرزات ,شمالية,514,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598000
أرض,سكني, الرياض , حي عريض ,شمالية,3493,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493000
فيلا,سكني, الرياض , حي المهدية ,شمالية,450,0,7,3,5,20,1,1,1,1,1,1,0,0,1,1,2700000
أرض,سكني, الرياض , حي السلام ,غربية,360,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202040
أرض,تجاري وسكني, الرياض , حي النرجس ,شمالية شرقية,900,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5850000
أرض,سكني, الرياض , حي النرجس ,شرقية,594,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970000
أرض,تجاري وسكني, حريملاء, الرياض ,شمالية,375,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480000
فيلا,سكني, الرياض , حي المهدية ,غربية,225,0,5,2,5,15,1,1,1,0,0,1,0,0,0,0,1840000
أرض,سكني, الرياض , حي ظهرة لبن ,شمالية,900,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420000
فيلا,سكني, الرياض , حي المونسية ,غربية,300,0,5,2,5,0,1,1,1,0,1,1,0,0,1,1,2300000
أرض,تجاري, الرياض , حي الملك فيصل ,شرقية,750,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512500
فيلا,سكني, الرياض , حي المونسية ,غربية,300,0,4,4,4,0,1,1,0,0,0,0,0,0,0,1,2250000
